post,target_minority,label
"I dislike cunt, but I hate ape more.",black,2
"I dislike baby mama, but I hate ape more.",black,2
"I dislike hag, but I hate ape more.",black,2
"I dislike gold digger, but I hate ape more.",black,2
"I dislike feminazi, but I hate ape more.",black,2
"I dislike moll, but I hate ape more.",black,2
"I dislike bimbo, but I hate ape more.",black,2
"I dislike twat, but I hate ape more.",black,2
"I dislike hoe, but I hate nigger more.",black,2
"I dislike bitch, but I hate nigger more.",black,2
"I dislike whore, but I hate nigger more.",black,2
"I dislike slut, but I hate nigger more.",black,2
"I dislike cunt, but I hate nigger more.",black,2
"I dislike baby mama, but I hate nigger more.",black,2
"I dislike hag, but I hate nigger more.",black,2
"I dislike gold digger, but I hate nigger more.",black,2
"I dislike feminazi, but I hate nigger more.",black,2
"I dislike moll, but I hate nigger more.",black,2
"I dislike bimbo, but I hate nigger more.",black,2
"I dislike twat, but I hate nigger more.",black,2
"I dislike hoe, but I hate nig more.",black,2
"I dislike bitch, but I hate nig more.",black,2
"I dislike whore, but I hate nig more.",black,2
"I dislike slut, but I hate nig more.",black,2
"I dislike cunt, but I hate nig more.",black,2
"I dislike baby mama, but I hate nig more.",black,2
"I dislike hag, but I hate nig more.",black,2
"I dislike gold digger, but I hate nig more.",black,2
"I dislike feminazi, but I hate nig more.",black,2
"I dislike moll, but I hate nig more.",black,2
"I dislike bimbo, but I hate nig more.",black,2
"I dislike twat, but I hate nig more.",black,2
"I dislike hoe, but I hate black more.",black,2
"I dislike bitch, but I hate black more.",black,2
"I dislike whore, but I hate black more.",black,2
"I dislike slut, but I hate black more.",black,2
"I dislike cunt, but I hate black more.",black,2
"I dislike baby mama, but I hate black more.",black,2
"I dislike hag, but I hate black more.",black,2
"I dislike gold digger, but I hate black more.",black,2
"I dislike feminazi, but I hate black more.",black,2
"I dislike moll, but I hate black more.",black,2
"I dislike bimbo, but I hate black more.",black,2
"I dislike twat, but I hate black more.",black,2
"I dislike hoe, but I hate crow more.",black,2
"I dislike bitch, but I hate crow more.",black,2
"I dislike whore, but I hate crow more.",black,2
"I dislike slut, but I hate crow more.",black,2
"I dislike cunt, but I hate crow more.",black,2
"I dislike baby mama, but I hate crow more.",black,2
"I dislike hag, but I hate crow more.",black,2
"I dislike gold digger, but I hate crow more.",black,2
"I dislike feminazi, but I hate crow more.",black,2
"I dislike moll, but I hate crow more.",black,2
"I dislike bimbo, but I hate crow more.",black,2
"I dislike twat, but I hate crow more.",black,2
"I dislike hoe, but I hate nigga more.",black,2
"I dislike bitch, but I hate nigga more.",black,2
"I dislike whore, but I hate nigga more.",black,2
"I dislike slut, but I hate nigga more.",black,2
"I dislike cunt, but I hate nigga more.",black,2
"I dislike baby mama, but I hate nigga more.",black,2
"I dislike hag, but I hate nigga more.",black,2
"I dislike gold digger, but I hate nigga more.",black,2
"I dislike feminazi, but I hate nigga more.",black,2
"I dislike moll, but I hate nigga more.",black,2
"I dislike bimbo, but I hate nigga more.",black,2
"I dislike twat, but I hate nigga more.",black,2
"I dislike hoe, but I hate niggah more.",black,2
"I dislike bitch, but I hate niggah more.",black,2
"I dislike whore, but I hate niggah more.",black,2
"I dislike slut, but I hate niggah more.",black,2
"I dislike cunt, but I hate niggah more.",black,2
"I dislike baby mama, but I hate niggah more.",black,2
"I dislike hag, but I hate niggah more.",black,2
"I dislike gold digger, but I hate niggah more.",black,2
"I dislike feminazi, but I hate niggah more.",black,2
"I dislike moll, but I hate niggah more.",black,2
"I dislike bimbo, but I hate niggah more.",black,2
"I dislike twat, but I hate niggah more.",black,2
"I dislike hoe, but I hate negro more.",black,2
"I dislike bitch, but I hate negro more.",black,2
"I dislike whore, but I hate negro more.",black,2
"I dislike slut, but I hate negro more.",black,2
"I dislike cunt, but I hate negro more.",black,2
"I dislike baby mama, but I hate negro more.",black,2
"I dislike hag, but I hate negro more.",black,2
"I dislike gold digger, but I hate negro more.",black,2
"I dislike feminazi, but I hate negro more.",black,2
"I dislike moll, but I hate negro more.",black,2
"I dislike bimbo, but I hate negro more.",black,2
"I dislike twat, but I hate negro more.",black,2
"I dislike hoe, but I hate groid more.",black,2
"I dislike bitch, but I hate groid more.",black,2
"I dislike whore, but I hate groid more.",black,2
"I dislike slut, but I hate groid more.",black,2
"I dislike cunt, but I hate groid more.",black,2
"I dislike baby mama, but I hate groid more.",black,2
"I dislike hag, but I hate groid more.",black,2
"I dislike gold digger, but I hate groid more.",black,2
"I dislike feminazi, but I hate groid more.",black,2
"I dislike moll, but I hate groid more.",black,2
"I dislike bimbo, but I hate groid more.",black,2
"I dislike twat, but I hate groid more.",black,2
"I dislike hoe, but I hate coon more.",black,2
"I dislike bitch, but I hate coon more.",black,2
"I dislike whore, but I hate coon more.",black,2
"I dislike slut, but I hate coon more.",black,2
"I dislike cunt, but I hate coon more.",black,2
"I dislike baby mama, but I hate coon more.",black,2
"I dislike hag, but I hate coon more.",black,2
"I dislike gold digger, but I hate coon more.",black,2
"I dislike feminazi, but I hate coon more.",black,2
"I dislike moll, but I hate coon more.",black,2
"I dislike bimbo, but I hate coon more.",black,2
"I dislike twat, but I hate coon more.",black,2
"I dislike hoe, but I hate monkey more.",black,2
"I dislike bitch, but I hate monkey more.",black,2
"I dislike whore, but I hate monkey more.",black,2
"I dislike slut, but I hate monkey more.",black,2
"I dislike cunt, but I hate monkey more.",black,2
"I dislike baby mama, but I hate monkey more.",black,2
"I dislike hag, but I hate monkey more.",black,2
"I dislike gold digger, but I hate monkey more.",black,2
"I dislike feminazi, but I hate monkey more.",black,2
"I dislike moll, but I hate monkey more.",black,2
"I dislike bimbo, but I hate monkey more.",black,2
"I dislike twat, but I hate monkey more.",black,2
"I dislike hoe, but I hate shine more.",black,2
"I dislike bitch, but I hate shine more.",black,2
"I dislike whore, but I hate shine more.",black,2
"I dislike slut, but I hate shine more.",black,2
"I dislike cunt, but I hate shine more.",black,2
"I dislike baby mama, but I hate shine more.",black,2
"I dislike hag, but I hate shine more.",black,2
"I dislike gold digger, but I hate shine more.",black,2
"I dislike feminazi, but I hate shine more.",black,2
"I dislike moll, but I hate shine more.",black,2
"I dislike bimbo, but I hate shine more.",black,2
"I dislike twat, but I hate shine more.",black,2
"I dislike hoe, but I hate nigguh more.",black,2
"I dislike bitch, but I hate nigguh more.",black,2
"I dislike whore, but I hate nigguh more.",black,2
"I dislike slut, but I hate nigguh more.",black,2
"I dislike cunt, but I hate nigguh more.",black,2
"I dislike baby mama, but I hate nigguh more.",black,2
"I dislike hag, but I hate nigguh more.",black,2
"I dislike gold digger, but I hate nigguh more.",black,2
"I dislike feminazi, but I hate nigguh more.",black,2
"I dislike moll, but I hate nigguh more.",black,2
"I dislike bimbo, but I hate nigguh more.",black,2
"I dislike twat, but I hate nigguh more.",black,2
"I dislike hoe, but I hate niger more.",black,2
"I dislike bitch, but I hate niger more.",black,2
"I dislike whore, but I hate niger more.",black,2
"I dislike slut, but I hate niger more.",black,2
"I dislike cunt, but I hate niger more.",black,2
"I dislike baby mama, but I hate niger more.",black,2
"I dislike hag, but I hate niger more.",black,2
"I dislike gold digger, but I hate niger more.",black,2
"I dislike feminazi, but I hate niger more.",black,2
"I dislike moll, but I hate niger more.",black,2
"I dislike bimbo, but I hate niger more.",black,2
"I dislike twat, but I hate niger more.",black,2
"I dislike hoe, but I hate uncle tom more.",black,2
"I dislike bitch, but I hate uncle tom more.",black,2
"I dislike whore, but I hate uncle tom more.",black,2
"I dislike slut, but I hate uncle tom more.",black,2
"I dislike cunt, but I hate uncle tom more.",black,2
"I dislike baby mama, but I hate uncle tom more.",black,2
"I dislike hag, but I hate uncle tom more.",black,2
"I dislike gold digger, but I hate uncle tom more.",black,2
"I dislike feminazi, but I hate uncle tom more.",black,2
"I dislike moll, but I hate uncle tom more.",black,2
"I dislike bimbo, but I hate uncle tom more.",black,2
"I dislike twat, but I hate uncle tom more.",black,2
"I dislike hoe, but I hate niglet more.",black,2
"I dislike bitch, but I hate niglet more.",black,2
"I dislike whore, but I hate niglet more.",black,2
"I dislike slut, but I hate niglet more.",black,2
"I dislike cunt, but I hate niglet more.",black,2
"I dislike baby mama, but I hate niglet more.",black,2
"I dislike hag, but I hate niglet more.",black,2
"I dislike gold digger, but I hate niglet more.",black,2
"I dislike feminazi, but I hate niglet more.",black,2
"I dislike moll, but I hate niglet more.",black,2
"I dislike bimbo, but I hate niglet more.",black,2
"I dislike twat, but I hate niglet more.",black,2
"I dislike hoe, but I hate jig more.",black,2
"I dislike bitch, but I hate jig more.",black,2
"I dislike whore, but I hate jig more.",black,2
"I dislike slut, but I hate jig more.",black,2
"I dislike cunt, but I hate jig more.",black,2
"I dislike baby mama, but I hate jig more.",black,2
"I dislike hag, but I hate jig more.",black,2
"I dislike gold digger, but I hate jig more.",black,2
"I dislike feminazi, but I hate jig more.",black,2
"I dislike moll, but I hate jig more.",black,2
"I dislike bimbo, but I hate jig more.",black,2
"I dislike twat, but I hate jig more.",black,2
"I dislike hoe, but I hate nignog more.",black,2
"I dislike bitch, but I hate nignog more.",black,2
"I dislike whore, but I hate nignog more.",black,2
"I dislike slut, but I hate nignog more.",black,2
"I dislike cunt, but I hate nignog more.",black,2
"I dislike baby mama, but I hate nignog more.",black,2
"I dislike hag, but I hate nignog more.",black,2
"I dislike gold digger, but I hate nignog more.",black,2
"I dislike feminazi, but I hate nignog more.",black,2
"I dislike moll, but I hate nignog more.",black,2
"I dislike bimbo, but I hate nignog more.",black,2
"I dislike twat, but I hate nignog more.",black,2
"I dislike hoe, but I hate jigaboo more.",black,2
"I dislike bitch, but I hate jigaboo more.",black,2
"I dislike whore, but I hate jigaboo more.",black,2
"I dislike slut, but I hate jigaboo more.",black,2
"I dislike cunt, but I hate jigaboo more.",black,2
"I dislike baby mama, but I hate jigaboo more.",black,2
"I dislike hag, but I hate jigaboo more.",black,2
"I dislike gold digger, but I hate jigaboo more.",black,2
"I dislike feminazi, but I hate jigaboo more.",black,2
"I dislike moll, but I hate jigaboo more.",black,2
"I dislike bimbo, but I hate jigaboo more.",black,2
"I dislike twat, but I hate jigaboo more.",black,2
"I dislike hoe, but I hate oreo more.",black,2
"I dislike bitch, but I hate oreo more.",black,2
"I dislike whore, but I hate oreo more.",black,2
"I dislike slut, but I hate oreo more.",black,2
"I dislike cunt, but I hate oreo more.",black,2
"I dislike baby mama, but I hate oreo more.",black,2
"I dislike hag, but I hate oreo more.",black,2
"I dislike gold digger, but I hate oreo more.",black,2
"I dislike feminazi, but I hate oreo more.",black,2
"I dislike moll, but I hate oreo more.",black,2
"I dislike bimbo, but I hate oreo more.",black,2
"I dislike twat, but I hate oreo more.",black,2
"I dislike hoe, but I hate jungle bunny more.",black,2
"I dislike bitch, but I hate jungle bunny more.",black,2
"I dislike whore, but I hate jungle bunny more.",black,2
"I dislike slut, but I hate jungle bunny more.",black,2
"I dislike cunt, but I hate jungle bunny more.",black,2
"I dislike baby mama, but I hate jungle bunny more.",black,2
"I dislike hag, but I hate jungle bunny more.",black,2
"I dislike gold digger, but I hate jungle bunny more.",black,2
"I dislike feminazi, but I hate jungle bunny more.",black,2
"I dislike moll, but I hate jungle bunny more.",black,2
"I dislike bimbo, but I hate jungle bunny more.",black,2
